	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
TRIM58	0	0.031140968	0	0.050367222	0.044073004
TRIM55	0.025633048	1.126915397	0.446292367	0.332708953	0.635004125
TRIM54	0.029369691	0.071732825	0.036965088	0.049722967	0.050760801
TRIM56	0.028720039	0.035073054	0.049702712	0.020259627	0.012409495
TRIM51	0	0.127870509	0	0.047272462	0
TRIM50	0.088275475	0	0.083328523	0.074725308	0.025428333
TRIM52	0.024744237	0.115834841	0	0.02792804	0.080781064
CCNDBP1	0.09781556	0.187711613	0.043968563	0.070972288	0.01610081
NUS1	0	0	0	0	0.006295775
NREP	0	0	0	0	0
ATP6V1E1	0.035658129	0.658026679	0.336598497	0.30184654	0.383471555
ATP6V1E2	0.062805605	0.129797488	0.826963459	0.299905293	0.133599281
KRTCAP2	0.854633235	0.259376674	0.082742528	3.29903787	0.052441295
KRTCAP3	0	0.089490851	0.049663478	0.03817371	0.246813072
EPHA1	7.5929905	11.44556988	9.774274907	9.991214436	7.593579043
RPL23	0	0	0	0	0
MYOG	0.10637372	0.09169702	0.275642276	0.042374351	0.086517607
MAB21L1	1.740413806	3.212749458	2.109820975	1.699042305	1.220172498
MAB21L2	9.139038901	9.399185747	10.19105916	9.818093923	10.2172756
MAB21L3	5.661136773	7.568534003	6.173201287	5.870560409	4.703099703
HSD17B8	1.743788073	5.353354935	2.793324642	2.702686691	2.462999765
LOC101059948	41.13439242	29.16861662	37.2052343	37.24022119	44.41151859
PRMT3	1.604364561	1.984468972	2.201157978	1.890683725	1.81800792
HSD17B1	2.748802761	4.366393531	3.767207169	2.546337464	7.211929975
HSD17B2	0.377577422	19.05425521	9.881864016	5.101382629	28.86715763
HSD17B3	0.085589722	5.41507425	2.307787524	2.325889026	6.994344378
HSD17B4	0.010196742	0	0.025667512	0	0
HSD17B6	2.788869463	4.511717495	3.762680928	4.152420551	1.541487746
HSD17B7	0	0.020592134	0.014148614	0.006343923	0.006476336
ALDH3B2	0.038281625	0.058437137	0.042159046	0.064810894	0.02205455
ALDH3B1	8.502149442	15.66366779	12.74397445	12.62961936	26.16972901
LOC101929584	0	0.115783763	0.119330502	0.035670093	0.436975337
LOC101929586	1.55321723	3.783152036	2.05892226	1.810966772	2.039224901
ZNF219	0.600313793	0.756646277	0.779824195	1.050521434	0.786885128
PARD3	0.021209223	0.974268839	1.579065332	0.040510767	0.725615469
LOC101928185	0.075781232	0.416449867	0.114455131	0.222382905	0.270683126
PSKH2	23.10876255	14.25821267	17.34664776	20.85416819	13.98067137
PSKH1	0.096007349	0.242863917	0.09494268	0.116100501	0.339768199
IL1RL1	0.385359692	2.219216866	1.378975251	1.006339471	2.259286466
IL1RL2	0.004816266	28.17897622	0.684985359	24.44554721	47.07580784
PEBP1	1.15925842	1.668391719	1.950343528	1.409270141	2.880079212
PEBP4	0	0	0	0	0
CEP192	0.006182786	0	0	0	0.00712397
UTP14A	5.836609438	4.478312781	6.565041659	5.802983123	17.27236779
TNFRSF21	5.884896107	16.79809725	10.7248189	12.00977473	8.715722351
UTP14C	0	0.011120474	0.022922243	0.010277823	0
TNFRSF25	0	0	0	0	0
PROSER1	11.7687167	15.07052173	12.95826629	13.38910171	18.75139147
PROSER2	0.268444397	0.122520688	0.334454917	0.107115812	0.140594876
PROSER3	0.070713864	1.986190754	1.186685573	0.598593807	1.296864242
HTATIP2	215.2226494	185.5679813	196.6836835	235.7228036	319.4317538
SLX4IP	0.234471351	0.31497133	0.324619669	0.952705508	3.241969018
MAMLD1	1.941873211	4.777441617	4.77127963	3.111760776	1.655443323
RNMT	4.189650791	7.257963873	5.508259357	4.530800025	6.685480312
HUS1B	38.41630793	25.3889154	39.68361554	23.53845127	12.77392156
SLC29A4	5.875492018	7.801502552	6.36641571	7.722417072	3.704773435
SLC29A3	0.990192623	2.889521024	2.132172305	1.104134134	2.895844557
SLC29A2	3.45478711	8.664302906	5.423238236	4.461848318	3.023562684
SLC29A1	0.825181689	3.52181144	1.996866557	1.205002544	2.862190447
RSC1A1	0.682129302	3.121568314	1.658185366	1.247957132	1.327916044
C6orf201	5.960409284	7.877518245	10.13100457	6.689602652	9.794554039
CFAP157	0.818390612	2.388649469	1.582814085	1.362512937	1.028695946
C6orf203	3.135475816	1.507352496	1.658850195	2.470450292	0.97927679
MRAS	4.686236706	10.89795184	7.249120026	6.795372396	4.628233485
MRAP	0.030401212	0.055689166	0.019131687	0.034312889	0.0875727
SARM1	25.55211165	1.057608595	26.13314026	15.95119784	4.909029266
BUB1B-PAK6	1.602180131	5.01199036	3.748107031	2.719047196	10.019635
LOC104968399	3.202046799	8.988920684	5.673916743	2.495568881	7.339364935
RFC5	88.77167659	36.92964749	94.63741783	55.26223136	61.59187919
ZFHX4	0	0	0	0	0
HTN1	0.098581816	0.183449296	0.147709996	0.158951695	0.037862858
RFC1	0.202087582	0.428848812	0.216823073	0.201915632	0.629841924
ZFHX3	8.854017102	6.093167918	6.222026763	6.348348009	7.838745902
ZFHX2	64.69446029	14.18440534	43.50242022	46.50656637	14.40987104
CBX8	31.54323401	0.706802813	20.2655876	7.838940198	4.521444848
CBX7	0.332961108	1.593994244	0.72192614	0.513175958	0.860786876
CBX6	0	0.004550857	0	0	0.004293806
CBX4	0.483688149	0.196894119	0.571880858	0.463207868	0.236438051
CBX3	2.177162838	6.125693992	4.158595134	3.431552972	3.834708522
CBX2	2.323138469	1.358474375	2.233890013	3.083911132	0.341035011
CBX1	0	0	0	0	0.004703276
CLASRP	10.82264815	15.69107719	12.29530791	15.3979922	6.343378662
CKS2	2.058960008	2.082842048	2.686666849	2.263600909	0.881055508
ARHGAP19	0.370747406	0.392641245	0.780294389	0.432341391	0.350965233
ACADSB	0.340498688	1.19262281	0.842984211	0.819298519	2.742009747
LINC00954	6.214707	12.04465127	11.00745107	13.10946913	16.20312086
SHOC2	8.023146823	11.21724054	8.996657902	10.31250818	14.80234909
HKR1	1.731180142	4.208431564	4.051367207	6.020541966	13.99414782
CDH23-AS1	18.07499784	30.37125442	22.10717746	24.31106294	29.57640093
ERCC8	0.252051549	0.74944215	0.462060348	0.606071698	0.514549281
OR10Z1	11.94665713	24.0258372	20.59460713	18.43984349	22.1511839
ERCC1	2.641533034	6.976486341	4.195604935	3.730335067	10.77653908
ERCC2	1.550437028	7.542566081	6.046143634	3.356421915	8.727269535
ERCC3	10.12802656	19.14576611	9.044730562	20.05658331	8.650446677
ERCC4	0.019962359	0.329104777	0.108874537	0.056327213	0.03066821
ERCC5	15.68615721	12.95254056	14.80157148	15.83039371	7.713575016
KDF1	2.556753346	8.946951983	5.56201406	4.445777175	5.632713005
CD244	0	0	0	0	0
MRPS16	2.160135651	1.95884851	2.099768753	2.292953351	1.237075046
MRPS15	0	0	0	0	0
CD247	6.474228749	13.62200678	11.01127054	6.219211213	18.08440641
MRPS12	1.715076141	4.315766466	3.101112972	2.391063112	5.522103631
MRPS11	5.071438543	9.964756458	7.350098904	6.356009578	7.696659386
MRPS10	1.105008601	1.623828499	1.42786609	1.841681475	0.683294788
CD248	4.291094646	5.397201381	4.642302396	4.587484133	4.833960506
TDRD10	0.017379388	13.91219726	6.245007283	3.668111035	17.39170372
PFKP	0.185418664	0.459528207	0.322600286	0.301603933	0.339317391
PFKM	23.26497923	21.94862045	21.89804393	20.04629863	29.01041572
PFKL	32.54511804	12.70432972	17.60594144	27.85554137	25.61111053
PRIMPOL	0.281949765	1.320673496	0.957651433	0.653892756	1.054714828
CARD19	4.534658432	6.522827339	6.228729365	4.142073088	20.32205371
SNURF	4.96917948	2.824471997	3.751171111	3.598354591	5.677746794
LOC105376171	21.66518618	17.00718977	17.45381077	18.8605025	16.76124871
WARS	132.6971912	25.6546432	115.3676995	21.02955572	31.62374116
THOP1	1.134287654	1.125033657	1.405889114	0.68885725	0.816018338
CLEC4M	3.350671243	6.991565977	6.934049677	4.858154551	14.94177499
CLEC4G	2.33367076	8.690728615	6.507045504	6.122523671	8.007600051
CLEC4F	12.15763244	11.85198884	11.06603906	13.99578399	28.64218882
CLEC4E	3.107355703	5.461181668	4.697290101	4.787571377	3.807702875
CLEC4D	2.00257255	7.484869732	6.00201567	2.836715954	17.41051005
CLEC4C	0	0	0	0	0
CLEC4A	0.16400654	0.46733306	0.550455553	0.308515015	0
SSR1	24.10609807	14.33768293	21.16755056	15.78477914	14.74197835
SSR2	1.828593816	3.551017482	2.322510921	2.04974003	8.307556468
SSR3	0.015327714	0.04211613	0.01446875	0	0.030906745
SSR4	0.417496693	0.173565626	1.252176544	0.160413736	0.593637058
CTTNBP2NL	0.138494411	1.837367467	0.689320477	0.603941514	0.21760489
CASP8AP2	0.984242385	0.149263213	1.295456917	0.065346079	0.548504482
MIR4698	0.015480001	0.009452127	0.048708343	0.008735895	0.062427632
APOC4	0.010045533	0.012267654	0.012643442	0.045352304	0
APOC3	1.143308665	1.73784107	1.393058624	0.8785814	2.074126237
APOC1	13.59683436	17.00186296	13.75065764	14.87061944	10.89419354
MIR551B	17.3352274	45.50662822	31.76044125	22.38689038	51.65735935
MIR551A	42.03097359	62.64930878	44.18708493	42.90872433	45.07306478
USB1	11.33074375	33.73895971	23.24572902	13.93802278	52.50393546
POU6F2	3.88463356	6.159918251	8.311198592	4.885612773	2.645336595
GNPDA2	2.827813163	4.100695014	3.237530509	3.718944425	0.865652546
POU6F1	0	0	0	0	0
KLHDC10	0	0	0.010721694	0	0.00981542
GNPDA1	0.035982959	0.043942567	0.090577271	0	0.041460516
HIF1A-AS1	21.36481618	20.04727038	9.844814846	37.84208581	33.4401796
SLC3A2	0	0	0	0	0
LOC100505585	0	0	0	0	0
MIR3918	5.453688731	4.648007131	5.060869376	3.868139979	6.049297469
MIR3919	0.123039774	0.011558214	0.014294724	0.104687454	0.015267504
MIR3915	3.403766495	3.568585124	3.252788139	2.995659219	2.445544189
MIR3917	2.316003329	4.806554949	3.383950884	3.282833411	2.65067043
MIR3911	12.79954391	14.28615206	12.03191559	15.65739324	6.22180095
MIR3912	5.345636031	11.93218763	9.08960404	6.797066346	10.12060512
PAGE4	0.047793317	0	0.030076655	0.026971405	0
PAGE5	4.705217727	8.066040901	7.284485052	5.353392834	13.51003589
PAGE2	0	0	0	0	0
PAGE3	0	0	0	0	0
SPDYE2B	0	0	0	0	0
PAGE1	4.613715357	10.21101463	7.974286337	5.710114747	10.97330266
MIR548X2	0.272608448	0.128042609	0.237536759	0.189344343	0.02416205
LINC01128	0	0	0	0	0.170975271
LINC01125	0	0	0.0100564	0	0.009206361
LINC01124	0	0.062112508	0	0	0
LINC01126	0	0	0	0	0
LINC01121	0	0	0	0	0
LINC01123	0.007519605	0	0.009464276	0.059409986	0
LINC01122	0	0	0	0	0
PGK2	0	0	0	0	0
PGK1	4.807452521	1.326072538	2.170143409	3.491073811	1.615147596
BECN1	0.266028144	1.249743923	0.618373437	0.568054873	0.480498108
BECN2	0.06623788	0.233682298	0.463154915	0.307349157	0.245923335
RPP25L	0.09465748	1.109723357	0.309756656	0.256408591	0.08725348
BSN-AS2	0.060346149	0.073695015	0.061711384	0.038312322	0.05214932
DEUP1	0.085114168	0.525483759	0.166640186	0.176120408	0.190693208
MIR4641	0.002814419	0.154664185	0.12752154	0.060354364	0.188085152
MIR4640	0	0	0	0	0
MIR4643	58.93301662	37.64666468	45.23151224	42.28279466	50.61483718
MIR4642	8.579787084	10.98494992	9.144597357	8.425288199	8.643127817
MIR4645	0	0	0.029689597	0.013312154	0
MIR4644	8.118473908	19.18394874	15.40784071	12.73811032	34.81977151
MIR4647	0	0.036548467	0	0.013511606	0.027587251
MIR4646	0.007371952	0.144042634	0.046392191	0.02496147	0.029729554
MIR4649	0	0.288289875	0	0	0
MIR4648	1.924946304	39.66454032	18.60389816	17.77042427	47.87635589
FAAP100	0	0	0	0	0
OXA1L	0.380015153	0	0	0.214455559	0
MIR135A2	1.416420116	0.247105607	2.801425584	1.370287468	0
C6orf52	0	0	0	0	0
DOCK10	8.960670469	27.4335327	22.4564551	18.38164576	40.95700675
DOCK11	0	0	0	0	0
C6orf58	44.36782366	40.88433328	63.03688131	43.72028227	76.74426027
LPAL2	0	0	0	0.244241053	0.249338937
LOC105379252	2.95083115	6.844649924	5.98481618	4.256746577	12.31251876
LINC00299	23.98591085	34.79210677	28.4839634	32.39819283	25.3976408
LINC00294	6.722526748	4.871570163	5.432494207	6.730302695	3.175461323
LINC00297	0.56400439	0.96857571	0.399298217	0.67635984	1.198180773
LINC00290	0.481570039	2.961113495	1.660601031	1.711651897	0.819336985
DPM2	32.81656667	3.340597856	15.90220993	21.93155649	2.489198796
DPM1	0.142567776	0.286028777	0.269156576	0.287342416	0.140803164
LINC00293	0.398287336	0.376373573	0.208870745	0.39601836	0.114729298
RABGEF1	0	0	0	0	0
TCP11X2	0.028212986	0.043067297	0.026631932	0.02388233	0.012190405
MIR212	3.70428564	3.608593947	4.377545241	3.164938514	2.975776493
MIR211	0	0	0	0	0
ARPC5L	0	0	0	0	0
MIR217	5.634485767	12.03695342	9.526456486	5.6466224	21.63685777
CHURC1	23.82918548	21.13950591	21.03970416	20.92176553	28.30441072
TBC1D9B	0	0	0	0	0
ALOX12B	0.634704728	0.529093107	0.646024816	0.738173811	1.624810159
CDH11	0	0	0	0	0
CDH10	0	0	0	0	0
CDH13	0	0	0	0	0
CDH12	7.211971788	5.776658273	7.480039114	5.928359574	12.88992513
CDH15	0	0	0	0	0
CREG1	19.0606009	14.90059612	12.63544544	12.99702281	7.561004853
CDH17	22.59074653	17.59922617	20.16718759	20.49606714	16.06844164
CDH16	0	0.164768083	0.066449477	0.033104962	0.141942949
CDH19	1.767534796	4.993893326	3.839634198	2.414191666	2.098315446
CDH18	0.004257	0	0.032147507	0.02402371	0.08338548
OR4A16	4.269843078	2.86501074	6.49994671	5.606243425	1.902951564
OR4A15	0.041968003	0.176177146	0.066026866	0.411509169	0.287117563
LOC642426	0.003366599	0.057558307	0.004237247	0.018998872	0.046549015
NIPBL	69.04046877	67.02675233	62.47033144	70.23020647	52.93554675
MBP	0.019970035	0.434097596	0.075403662	0.072126556	0.115050009
NPBWR1	0.004261658	0.026021788	0	0.009619998	0
MIR646HG	0.093066065	0.851009533	0.171415901	0.08454498	0.094155962
OR7E12P	0.073841807	0.003920695	0.00808159	0.003623605	0.011097715
TAF7L	0	0	0	0	0
HRASLS	0	0	0	0	0
COMMD10	0	0.012744228	0	0	0
CKAP2	6.651827218	12.35419559	9.439523016	10.55345922	3.734054064
HTR1E	0.962541739	3.749208657	2.467180823	1.541729827	1.605734715
HTR1F	6.056916712	6.779094146	5.435856882	5.829495298	4.453665303
HTR1A	11.7241852	16.88043246	14.98525986	16.22624907	35.18207095
CKAP4	0.06369341	0.270387505	0.217591748	0.119814572	0.038441977
CKAP5	0.416337259	0.488877999	0.201541409	0.289173375	0
BCL2L1	0.022963333	0.084128806	0.036127449	0.012958995	0.052917917
BCL2L2	0.866330524	0.895202947	1.67750035	0.421206128	0.844638314
MIR3198-1	10.1994895	7.930545567	8.316732202	8.557159763	6.783152436
LOC105377348	1.658460677	2.489805008	3.320801385	2.55252581	1.069958507
MIR3198-2	0	0	0	0.025709585	0
ATP23	0.044657832	0.484767687	0.187356488	0.15681209	0.262996993
WNT8A	0	0	0	0	0
ITSN1	15.43929074	20.5804737	18.90384735	13.7618219	28.86793846
ITSN2	9.527573635	13.88592852	11.3530249	12.08607029	5.601452654
PRAF2	14.9647307	23.18967562	27.1841412	16.33304927	35.4118471
NEGR1	36.13409781	17.46462675	19.15121137	27.69410182	15.87388454
LOC102723604	0.194757766	0	0	0	0
MIR1260A	1.199866644	1.20670371	0.888334273	0.975857799	1.138544272
TDP1	5.027443821	14.08437882	7.970465569	9.667268758	5.89421331
TDP2	9.078293534	3.727821145	8.969458752	12.47497203	5.81851386
MIR1260B	0	0.054649493	0.05632354	0.016836147	0.034375114
TREH	15.40581571	2.340333702	6.559803102	6.187380123	1.792103544
HAVCR1P1	5.198292459	4.817716599	5.775988683	6.738956444	2.110027122
MIR1288	4.89138168	9.962939362	10.57312236	5.368801035	18.93482183
MIR1286	3.588292446	0.594199015	1.666197821	1.415531364	0.923243525
MIR1287	0.117811881	0	0	0	0.03393649
MIR1284	0	0	0	0	0
MIR1282	1.388669473	3.923371949	2.620122467	2.290304093	2.727312294
MIR1281	11.25323263	13.77337147	10.2122052	12.67834545	12.0284598
LOC401127	0	0	0	0	0
MEFV	0.151791094	0.08969421	0.369767048	0.149215779	0.180539569
MIR4436A	0	0	0	0	0
AFAP1L1	0	0	0	0	0
AFAP1L2	7.739946593	8.413859643	5.907842161	5.734454026	5.691659327
PCMT1	0	0	0	0	0
SLAIN2	0	0	0	0	0
SLAIN1	8.473842329	19.620675	14.32950376	15.22412966	5.40726017
LOC105376430	0.132119139	0.334213701	0.154409284	0.159770041	0.250094052
FLVCR1-AS1	0.084062285	0.07501878	0.065108874	0.029193369	0.145288179
LOC102724890	0	0	0	0	0
CPA2	15.9700543	2.539100399	8.652316551	13.24209702	2.118086998
CPA3	2.298471337	9.6696876	7.367715411	6.68298201	11.52997685
CPA1	27.73372594	20.14914125	21.69423181	22.41015157	25.83827557
CPA6	12.07713087	9.533981237	10.09655422	13.67959548	5.398929422
LOC343052	0.550392138	3.816475247	1.366482937	1.344537248	1.376944566
CPA5	0.055368235	0.108185539	0.069687204	0.124984761	0.153112183
OSM	0.312216716	0.485825277	0.373945949	0.39785873	0.719488696
OS9	0	0	0.022989424	0.020615892	0
SH2D4A	2.73448848	0.301687709	0.450311165	0.567269543	0.176677563
SH2D4B	9.10555789	9.801855734	5.740800155	6.071134756	14.34832245
NPHS2	2.784349301	0.286612049	1.698502126	1.553242659	0.534700137
LOC100506725	0.039032872	0.564061107	0	0.058740228	0.097445196
ARG1	0.022912678	0.027981076	0.028838205	0.077582452	0.052801187
ARG2	0.078822705	0.077006941	0.085979672	0.03558588	0.405669825
TMEM50B	0.206365845	0.108006424	0.139143655	0.632207684	2.581613361
TMEM50A	47.13672965	43.37332038	44.1328858	44.2576696	66.80489072
GON4L	3.354265863	1.908217646	3.366033054	2.976113742	2.774226279
ABL1	0.00357108	0.021805102	0.026967654	0.044336217	0.012344078
ABL2	0	0	0	0	0
TMED7	0.16953291	0.200355897	0.192727067	0.197518914	0.119724698
TMED6	0.079290694	0.125879243	0.239511195	0.161087229	0.073088665
IL9R	0.676577847	1.054439889	0.729899966	1.57817296	2.130827042
TMED4	13.48009703	13.21105186	11.12468224	13.23107307	12.00554499
TMED3	23.8826708	43.63406746	39.61100761	31.15856892	35.43625441
TMED2	2.688558782	5.167391835	4.303150755	3.766296234	2.517266898
TMED1	15.9852805	19.26057486	23.94067237	16.12271152	16.99414099
TMEM201	2.180135209	3.161859484	3.894778226	2.581360977	1.295953088
BAIAP2L2	16.70495476	18.35282659	15.61647282	22.30910577	17.11794401
HNRNPR	0.265014111	0.525909381	0.319652388	0.448669603	0.30535626
HNRNPU	11.09476481	5.936513558	7.441927753	10.50866378	4.591456255
TMED9	15.09282258	28.063631	23.13238711	22.93234916	29.91273377
TMED8	0.500148346	4.959563096	2.971208953	1.576991849	8.606457817
SLC6A18	56.3221153	68.92491527	57.46799093	64.0832406	58.89607029
FASN	5.221001314	4.238032643	4.873332542	5.288391876	14.41650375
HNRNPM	1.397916781	3.070125761	2.390018984	2.145787032	3.70335971
HNRNPC	0.333974175	0.762503881	0.338103088	0.335973714	0.619048394
HNRNPD	12.82581802	15.7068139	11.355525	13.35927621	14.19473117
HNRNPF	35.10963044	45.3956697	36.31357814	39.05324666	40.55576531
SLC6A13	29.80751645	33.81214883	37.42773468	27.25730156	96.05271594
SLC6A12	3.662967233	5.732094538	4.70347263	5.76991249	2.241744109
TNNI3K	0	0	0	0	0
PLGRKT	615.3920274	66.49854332	97.73321797	360.3264677	63.85209447
PIMREG	21.08684725	28.2627808	20.31557506	23.28634402	53.76767215
LOC105372430	27.79741435	44.91381907	35.32157267	36.91264597	43.32254643
ANKRD33B	16.86394132	27.72984359	20.8768607	20.66109277	29.22890954
TADA1	32.8663459	55.04005825	44.20534173	44.20935754	63.83506012
TADA3	0.03304869	0.022421791	0.0184869	0.020722786	0.012693191
CD52	0.026557877	0.176577548	0.163416492	0.18984191	0.510011461
CD53	0.026413429	0.044352288	0.020777685	0.048444506	0.057064219
CD55	10.14357929	11.48254901	8.892133853	13.00350492	22.44952259
CD58	0.022076686	0.377442216	0.222288109	0.018687945	0.228936069
CD59	0.022289873	0.013610252	0	0	0
SRP54	1.390359029	0.781856992	0.940108371	1.858658688	0.299114971
LOC101928809	2.492478733	6.447262992	3.865078565	4.023918752	2.811311237
ASMT	12.81334986	17.47224566	15.73337245	17.02049793	39.04244943
KDM8	3.199443086	15.93395095	9.794502924	3.723957708	13.70910808
SPATA9	5.438236081	14.21546283	11.54914634	4.269521491	12.02293173
SPATA8	16.07615879	14.0217201	20.35937424	14.5460722	27.99972982
SRA1	6.239239256	4.332594211	6.730963097	6.322048848	6.010984214
SPATA3	78.97502287	150.3382111	152.3919965	97.21050917	149.6203142
SPATA2	8.810256511	13.94737993	11.20426681	10.953113	12.90199632
AARD	0	0.011292066	0	0	0
SPATA6	0	0.164915551	0.084983658	0.03810478	0.106975318
CD5L	0.663497613	1.474496714	1.005017497	0.714037722	1.426769375
SPATA4	1.890071809	0.277521309	0.565068768	1.169854693	0.229913384
HIST1H4C	0.01044978	0.012761322	0	0	0
HIST1H4B	7.343732322	6.555381224	7.26716075	5.249131985	15.36921163
HIST1H4A	0	0.018419295	0.018983523	0.034047156	0.052136699
HIST1H4G	2.152825891	5.627931466	3.577558246	3.900077748	6.16772268
HIST1H4F	0	11.20171105	5.821204406	3.186069861	12.59347704
HIST1H4E	1.282863075	4.93058692	2.750481997	3.461404442	2.394056832
PABPN1L	0	0.185932883	0	0	0.021928832
HIST1H4K	0.018969912	0.301159958	0.047751572	0.121327536	0.233148097
HIST1H4J	0	0	0.090160823	0	0.123809679
HIST1H4I	0	0	0	0.040149214	0
HIST1H4H	0	0	0	0	0
HIST1H4L	0	0	0	0	0
CCDC129	0.049937889	0	0	0	0
DLEC1	0.099875777	0.060984397	0.314262485	0.16908996	0.287698773
HKDC1	0.035572195	0.014480313	0	0.013383071	0.05464963
LINC01402	0.049937889	0.060984397	0	0.05636332	0.172619264
MIR552	0.041771103	0.102022154	0.157721011	0.047145726	0.336908376
