	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
SCRN3	5.263423256	5.290647329	6.360558508	6.614395379	5.842311392
SCRN2	8.062389799	16.50232465	5.387496792	3.470638916	12.3653732
SCRN1	13.23909938	10.78159791	23.46110695	22.40325792	20.77259949
MIR135A1	1.127215813	2.394686405	0.607190842	0.209173187	2.567200922
TNP2	0	0.054851312	0	0	0
TNP1	0	0	0	0	0
NPBWR2	0	0	0	0	0
RBCK1	27.10612279	19.53932968	12.41693201	10.73208157	34.93855827
PALM2-AKAP2	0.090693946	0.310505369	0.055515437	0.078028764	0.076451361
ATP5F1	32.40204011	37.06027054	45.69815558	33.56663904	25.0502915
MIR6511B1	5.641249219	5.267201157	1.214905916	3.222251321	5.461664352
ZNF503-AS1	0.031005325	0.005988047	0.038970072	0.028767706	0.030263022
ZNF503-AS2	0.409070255	1.059233234	0.032644669	0.258655016	0.113374849
SLC52A1	0.451287469	0.119529571	0.689919437	0.043068196	0.104876935
SLC52A3	5.904385874	5.181167393	5.070792606	4.87989813	15.15250024
SLC52A2	13.30237936	18.78265653	30.38029367	16.33566815	54.16916777
ARPP19	28.00602479	32.00237926	46.58348478	41.97858198	33.67492764
TMEM202	0	0	0	0	0
TMEM203	20.65476373	24.85289359	27.3762345	21.87250264	39.09098678
TMEM204	12.62129283	12.31853827	9.512755402	6.787143671	16.30994039
TMEM205	72.88650439	53.74014634	53.37683879	55.51555375	24.50852508
TMEM206	3.765767308	4.33006876	5.550982853	4.322003295	3.301819599
TMEM207	0	0	0	0	0
TMEM208	11.07976819	13.35430247	25.9525666	10.76650798	16.77125744
TMEM209	11.91996969	11.77055453	16.7880166	8.619658278	9.266059461
SLC6A11	0.035330645	1.090768285	0.00543753	0.654680856	0.231540723
SLC6A17	0.111975081	0.058979196	0.093217137	0.070836796	0.029807528
SLC6A16	0.230203841	0.244979159	0.202453184	0.428924179	0.036684489
SLC6A15	0.005776644	0.013387693	0.012446686	0.0085756	0.001879448
SLC6A14	0.108482053	0.156049557	0.060450416	0.287381746	0.025558416
HMGCS1	19.39305044	14.30505894	12.02113898	15.02203357	11.29126941
HMGCS2	12.18629464	0.083827996	0.340083552	0.234313022	1.116918554
KIAA1324	60.93510512	39.39224024	111.1844779	66.71545069	35.20200324
KIAA1328	1.33722016	0.723706056	0.841456168	0.960989784	0.498351217
FLJ40288	0	0	0	0	0
ATP6V1B1-AS1	0.014844809	0.017201834	0.03198547	0.082640855	0.014489407
C14orf93	2.952864425	1.911726597	1.661439	2.449145402	3.049420845
TTTY3B	0	0	0	0	0
OR2AK2	0	0	0	0	0.014908252
DEFB4B	0	0	0	0	0
DEFB4A	0	0	0	0	0
TAC1	0.331358462	0.352838039	0.260500308	0.099711795	0.926569945
TAC3	0.010742209	0	0.011572888	0	2.537376841
TAC4	0.185804804	0.254453101	0.036395055	0.03761356	0.197843371
LOC102723833	0	0	0	0	0
MIR4419B	0	0	0	0	0
MIR4419A	0	0.254453101	0	0	0
PYCARD-AS1	0.200737063	0.017893049	0.033270731	0.068769267	0.060286519
MPND	13.63221466	8.797197495	15.1397658	5.06241989	23.71210891
HPX	3.003528776	0.329156215	13.52007149	5.552796341	1.245370711
CALHM1	0.022152948	0.032087928	0.035799002	0.018498775	0
CALHM3	0	0.023720204	0.143344085	0	0.009989972
PRR9	0.041273158	0	0	0	0
HPR	0.010502011	0.012169496	0	0	0.020501161
MTHFD2P1	0	0.014465034	0	0	0
HPN	13.47656538	9.181992843	33.29489665	7.246180027	7.846455395
MIR370	0	0	0	0	0
HPD	0.106055251	0.149228992	0.024483502	0.118081638	0.517580831
GABARAPL2	15.73792413	16.8160456	19.2964209	15.09025287	32.38676631
OAZ2	9.619025823	11.74653832	14.46382252	13.77499922	9.831924866
OAZ3	2.826463195	3.775314047	1.269111234	0.757525339	0.497114261
OAZ1	116.9847272	111.6555166	146.2877541	96.90027038	109.8275708
MIR8065	0	0	0	0	0
MIR8064	0	0.435397528	0	0	0.183371494
MIR8067	0	0	0.236567861	0	0
MIR8066	0	0	0	0	0
MIR8061	0	0	0	0	0
MIR8060	0	0	0	0	0
MIR8063	0	0	0	0	0
MIR8062	0	0	0	0	0
MIR8068	0	0	0	0	0
MIR379	0	0	0	0	0
FBP1	56.09723297	10.33677585	72.91750455	55.67543161	101.6227672
FBP2	0.168434547	0.075068539	0.083750461	0.043277211	0.746132288
KDM4C	1.545108836	1.096186356	0.981589436	1.374777838	2.15607296
KDM4B	12.9569306	9.764490774	10.12163533	5.109363541	78.22982333
LOC105373958	0.816823053	1.999515822	2.06796881	1.523326472	1.066345103
KRAS	11.76768849	10.49408217	7.304251379	12.98094081	7.471974041
ADAM6	0	0	0	0	0.00819029
ADAM7	0	0	0	0	0
ADAM5	0	0	0	0.006600837	0
ADAM2	0.034922349	0	0	0	4.113076274
EEF1G	0.068479606	0.02164163	0.046947746	0.048519554	0.13368025
EEF1D	14.33328733	14.25544367	15.50761531	10.19869652	32.85220422
ADAM8	7.315111821	3.697235496	2.980062167	3.839947108	1.122095442
ADAM9	10.31664176	14.92778029	4.250248062	8.226833194	35.86924683
NKX1-1	0	0	0	0	0
SPO11	0	0	0.009756682	0	0
IL20RA	2.15195746	1.159832739	1.082160423	0.465664622	7.292215243
IL20RB	0.170928399	0.372367882	0.081024253	0.228373476	0.253590987
NEGR1-IT1	0	0	0	0	0
RPL9	68.77953372	110.4091446	81.96237965	123.5476071	65.41619111
RPL6	107.7914379	118.3415769	110.9451133	132.5707393	118.6191313
RPL7	128.2804166	143.4048484	168.7351393	160.7007009	235.1526523
RPL4	189.9229665	189.5786646	237.4571828	219.78881	121.4526302
OLFML3	26.63531636	34.39177284	51.66587869	24.94159174	9.264612164
KCNQ1OT1	0.08613947	0.151755278	0.043916298	0.092210812	0.031326405
RPL3	277.867999	261.8988441	326.1174194	429.4766427	286.6708973
FEN1	16.40331001	8.025335795	23.58929071	11.25128899	10.24971174
FAM87B	0.147632271	0.050315585	0.065490538	0.058014135	0.084763403
FAM87A	0.003731679	0.021620932	0	0.008309683	0.010927015
LUC7L	8.867516232	7.458368118	2.424437527	7.035209593	9.040012776
SCD	42.6836812	902.3435131	98.025877	25.86850502	175.659085
NKX1-2	0	0	0	0.005596191	0
SCX	0.57545552	0.392250025	0.109403755	0.339199763	2.064994306
ERMAP	6.305447122	2.910798418	3.984566982	4.857822562	3.627833366
SCT	1.062539495	0.321194898	0.248848706	1.337336771	0.586187564
TROAP	10.37414856	3.498376194	6.145618994	4.584987389	4.140467127
WFDC9	0	0	0	0	0
WFDC8	0.011058363	0	0	0	0
GOLGA6D	0	0	0	0	0
GOLGA6C	0	0	0	0	0
GOLGA6B	0.02270578	0.008770317	0	0	0.029549569
GOLGA6A	0.024120167	0.072669773	0.010394137	0	0
WFDC1	0.186693114	0.256480616	0.373230569	0.377154614	0.086415252
WFDC3	0.077334973	0.179228089	1.181560558	0.133070676	0.995009564
ACO2	17.35175937	21.35290328	38.63572909	22.8972431	20.77938003
WFDC5	0	0	0.052344038	0	0.031615775
WFDC6	0.277534196	0	1.241981268	0.071309041	0
INHA	0.549782955	0.748844009	22.75666761	0.451040871	0.809637973
TMEM65	4.4513102	2.710324296	1.5231889	2.527036356	3.257184658
TMEM64	16.21404891	3.504690495	11.60282739	1.536193544	1.827467193
TMEM62	7.132393608	7.686440979	13.47433482	17.09175421	6.090144747
TMEM61	0.26202373	0.446510683	3.321007341	0.017160973	0.346015491
TMEM60	11.99939413	8.944163299	11.30692624	11.77749324	16.79381751
TMEM69	11.37614482	12.76469875	23.95155019	11.4080432	8.261866962
TMEM68	1.944427556	2.575365715	3.038078741	2.994879923	6.609843021
ITM2C	16.50026364	17.26665533	5.211469465	11.9543558	7.19299443
KLHL42	9.02423365	6.292756718	6.856588269	12.43101268	5.226881511
KLHL41	0.374304487	0.134607633	0.180766739	0.344896248	0.100784333
KLHL40	0.006717615	0	0	0	0.006556788
FJX1	2.518982275	4.678302012	3.933109659	2.251386509	2.034300905
UGT8	0.122340937	0.13342678	0.073653709	0.58091298	0.021072698
PAXBP1	6.14951555	3.903907538	2.73286394	6.857295709	6.130435526
ZNF628	1.628916125	0.76824882	0.856153278	1.662087647	9.192383016
ZNF629	14.24991897	7.297039402	5.643972047	13.49986637	12.00545555
ZNF624	1.342029042	1.32415594	1.002043826	1.66064607	1.653585775
ZNF625	0.460296838	0.355587818	0.214886051	0.427077742	0.232126347
ZNF626	1.39286256	2.608253283	1.978352131	2.486257812	2.381871725
ZNF627	11.73017239	4.633280464	5.25957053	11.02873418	7.538020251
ZNF620	2.690057985	1.037170565	1.570230295	2.603017215	0.859305238
ZNF621	5.729856294	5.459928783	5.167736279	6.278200259	3.577653803
ZNF622	20.77951692	14.50727138	13.78777086	15.84496127	22.2053274
ZNF623	8.399698015	5.971636124	6.11524278	12.53195027	15.65586096
UGT2B15	0.331836695	0.205676149	0.656797031	3.007282244	0.338956893
UGT2B17	0	0	1.780352541	0.045319179	0.119187057
UGT2B10	0	0	0	0.019498277	0
UGT2B11	0.279982926	0	0.02207075	50.37137031	0.10664578
OLFML1	4.792963627	8.091475309	2.656018148	2.903830335	2.07493705
APAF1	6.632442053	3.186198148	2.414021254	6.122838818	6.229483052
ZFX-AS1	0.040547331	0.892721551	0.961021477	0	0.197882908
RPL5	200.0554541	225.3792368	202.6168527	218.1032176	111.7608016
FSCB	0	0	0	0.01281524	0
GML	0	0	0	0	0
OR1M1	0	0	0	0	0
S100A5	0.064699887	0.174936507	0.046468687	0.144073369	0.105251496
S100A4	49.33906091	76.61297384	36.84019363	30.21277109	14.31371051
S100A6	124.9050313	227.5882517	146.119757	681.5986934	58.56934632
IGFALS	2.411373649	0.182413691	0.971299781	0.764814362	1.389836422
OR2T33	0	0	0	0	0.051412569
PRM1	0	0	0	0	0.42815514
PRM3	0.039877918	0	0	0	0
PRM2	0	0	0	0	0
ACVR1	16.02256762	18.32598017	8.64676282	14.48485003	5.104069717
TTTY17A	0	0	0	0	0
TTTY17B	0	0	0	0	0
TTTY17C	0	0	0	0	0
LOC285696	0.005749146	0.053295855	0	0.019203251	0.274963717
THAP10	1.747912806	1.600752897	2.391810529	2.573902662	2.79299475
LIFR-AS1	0.414580159	0.311303254	0.167936267	0.269569996	1.113609546
HOOK2	10.1023165	6.072149057	5.372873586	7.179034716	7.414063934
HOOK3	3.348385332	4.711286762	1.371255908	4.340377925	3.427303413
HOOK1	12.62988774	7.282825775	6.118629232	6.780331221	4.954937643
KCNE1B	0.125108908	0	0.009983955	0.005159108	0.009045456
SEBOX	0	0	0	0	0
MIEF1	4.664032601	5.736528121	5.06327241	10.33849899	5.7494427
MIEF2	3.480481175	2.848348909	6.058139922	4.852248765	6.881628645
TBC1D10C	1.40196479	2.236720729	0.328342735	0.784242352	0.657757554
SLC4A1AP	7.069182323	5.410903409	6.723761083	8.966286803	4.839781924
TBC1D10A	3.027982877	1.843349688	3.523206121	3.349976715	4.379370301
BPIFB3	0	0	0	0	0
BPIFB2	0.17816899	0.206458259	0.710202144	6.417362851	0.104342052
BPIFB1	1.297697662	0.126364971	49.85387305	16.34869571	4.065986442
BPIFB6	0	0	0	0.044929802	0
BPIFB4	0	0	0	0	0
OARD1	4.095510464	3.625420319	4.747314571	3.997154344	4.941163203
LINS1	2.239961589	1.431110874	1.503557297	3.076376388	2.457507576
MIR320D1	0	0	0	0	3.094393968
LOC101929470	0.016304954	0	0.017565791	0	0.015914595
LOC101929473	0	0	0	0.064443601	0
MIR320D2	0	0	0	0	0
LOC101929479	0.092450872	0	0	0.171557596	0.070184715
CAMK2D	3.038109167	19.24163774	2.303251422	7.943922089	1.828983098
CAMK2G	7.783275555	5.447285447	4.110628268	5.089572374	6.114546822
CAMK2A	0.104473661	0.073274218	0.071085757	0.097954273	0.002683485
CAMK2B	1.015447509	0.064837357	0.433123018	0.108444979	0.331727327
LOC101928288	0	0.003958959	0	0	0
LOC100288778	8.570438332	4.701430657	2.115309868	1.243296875	6.921088105
KAZALD1	8.54537534	3.210348783	6.438273225	3.642149241	1.95044742
RNASE11	0	0	0	0	0
RNASE10	0.014090198	0.032654815	0	0.141191901	0.096270035
RNASE13	0.021043232	0.012192215	0	0	0
RNASE12	0	0	0	0	0
LINC01864	0.020359106	0.023591678	0.05483361	0	0.158973481
ZSCAN18	5.719531299	4.24547969	5.42722042	1.409596126	46.17465085
LINC01867	0	0	0	0	0
LINC01862	0	0	0	0	0
ZSCAN10	0	0.011806501	0	0	0.024862059
ZSCAN12	1.298503384	1.497545638	0.795591276	4.604474745	1.195335201
LINC01869	0.108386136	0.167460588	0.252996184	0.160902452	0.387901238
ZSCAN16	6.098678925	4.794946423	5.637547503	9.682135405	6.288206216
ENOX1	1.993006613	2.652748559	1.067758346	1.283426437	0.509981888
ENOX2	4.868181401	3.653920364	2.818137444	4.795487185	4.176961804
C9orf50	0.041748734	0.048377503	0.123687023	0.302139048	0.295431852
C9orf57	0	0	0	0	0
DPY19L3	4.912030319	4.407082392	4.068589782	7.805433004	3.542245378
HCG25	0.47992813	0.570389775	0.543555121	1.055000136	0.276258365
WDR41	8.458795838	4.43617689	1.967701443	4.572300208	3.013075178
HCG27	0.84756669	0.47442424	0.154764021	0.327888301	0.210324144
WDR43	13.62893985	12.23013735	10.02967536	12.2662601	7.816154449
WDR44	5.766183696	6.397297332	8.076129502	8.095629566	5.973756275
HCG20	0.073996662	0.100036631	0.132864517	0.123581533	0.312975417
HCG23	0.194028951	0.06423898	0.089585534	0.123446471	0.081164432
WDR47	6.68225155	5.187264922	4.419053405	5.545950636	5.99989208
WDR48	10.12281348	7.237437278	7.774767354	11.80118919	7.859408042
WDR49	0.686584805	0.065460692	0	0.067735342	0.004241438
JAK2	3.995059839	4.352096625	1.361306358	5.237633069	5.785032009
JAK3	1.605699319	2.660123604	0.577513086	1.06106346	0.474779563
JAK1	47.95975842	66.86767278	69.30453396	29.79550694	25.82237558
SCN10A	0.01053801	0.003052803	0.002838225	0.002933248	0.002571429
NMRAL1	16.02008917	16.16786811	12.70110864	12.88178394	17.14194637
PTF1A	0	0	0	0	0
ANKRD24	0.336350717	0.319687278	0.78579235	0.319790925	0.948006854
PCDHGB8P	0.0294261	0.040917972	0	0.026210354	0.344659266
PRKDC	23.33286282	20.91077329	35.20383565	22.35454488	23.15747541
MKRN1	30.25851341	18.80837201	27.75034922	26.57522356	29.20508957
ACO1	4.171668315	21.24227027	16.76425384	3.481051599	2.870352472
MKRN3	0.212422453	0.423925704	0	0.003284869	0
MKRN2	12.35464943	11.2273857	9.146238458	13.94071723	14.46947891
LHFPL4	0.028555852	0.003676654	0.013672903	0.024728675	0.009290731
LHFPL5	0.365460041	0.099254756	0.116885775	0.165304039	0
LHFPL1	0.086956648	0.089567492	0.020817972	0.139847217	0.075444272
LHFPL2	13.83478302	11.82155869	9.437832834	10.73792405	2.449550764
LHFPL3	0	0.020624093	0	0	0.017372036
TLL1	0.415850024	1.286743825	0.234901004	1.959642981	0.100925018
TLL2	0.112016293	0.045671069	0.105034853	0.219412434	0.016197703
WFDC2	13.28679131	0.581265152	196.4714912	13.73096349	1.886789183
FAM74A4	0	0	0	0	0
FAM74A6	0	0	0	0	0
FAM74A1	0	0	0	0	0
PBK	11.67566494	6.40728187	18.35034494	16.63434071	25.98623935
RIMS4	11.05238785	3.368351027	2.260345471	0.115716246	61.88312424
KIF21A	3.030911017	2.74889353	3.575065716	5.114960714	3.121521672
RIMS1	0.002644391	0.016853439	0.047006485	0.264983237	0.152283803
RIMS2	0.01636677	0.031609081	1.431162088	0.033408317	0.207674097
RIMS3	1.26665716	0.50370108	0.402835666	0.850859281	0.225824467
TMEM67	3.130096318	1.015016216	1.016261934	1.702736934	1.992927726
MCAT	4.425313334	4.061340009	8.505248605	5.723356806	7.657372455
HCRT	0	0	0	0	0
TAGLN3	0.056644011	0	0	0.021022431	0.018429296
TP53TG3	0	0	0	0	0
IL21R	0.578350165	0.630756982	0.079966601	0.816108301	0.147918107
EMX2	0.368021104	0.876934936	0.184279256	0.08079651	0.086008089
EMX1	4.60715745	0.049728144	0.145303102	0.006825811	2.677769013
PRKD1	1.131127493	1.79799789	0.43897545	2.406278018	0.464526978
PRKD2	14.41826175	11.27868276	10.47922645	9.768841064	9.388108717
PRKD3	8.105852482	5.18320271	1.289183992	2.131753294	1.704474199
SLC7A7	4.353104916	3.795621017	3.290971998	3.177345198	1.202939876
FAM109B	9.416460123	7.386303232	9.401424912	13.99437749	2.700072311
FAM109A	6.18778094	3.521007086	5.013253755	5.685204002	9.486651427
MIR499A	0.277184216	0.481792347	0	0	0.270548107
LOC105377716	0.021525445	0	0	0	0
SLC7A4	1.844911863	0.080069018	13.52593903	0.02308	0.040466125
ITM2B	43.62027106	57.67332802	14.3424305	47.48989372	57.77495193
OVCH1-AS1	0.009184268	0	0.02968342	0	0.017928772
ITM2A	8.062533383	24.62723903	5.444290389	3.809175301	10.93523524
KLF7	6.425933373	3.752729937	1.579273093	3.959430272	2.811749043
KLF6	58.83868237	30.00370538	38.20881157	24.17366039	30.00404503
CERKL	2.487444757	1.928450122	3.322028385	1.062766603	0.647668888
KLF4	10.31869189	8.283738433	17.0308817	5.170733748	5.813863642
KLF3	11.14327209	14.02647968	7.842279052	15.15135368	9.372126689
KLF2	15.97820036	18.07827497	16.22084158	6.782062259	11.94822488
KLF1	0.010620752	0.295370182	0.022884077	0	0.041465916
KLF9	14.34668009	12.73632422	7.194771486	9.865698847	10.67062644
KLF8	1.37184988	1.563608946	1.649550825	1.838322103	0.587187151
LOC105370941	0.35514512	0.360092475	0.041847744	0.17917362	0.698701362
MCTS1	11.04369528	10.77367165	12.65533821	12.85342324	13.13526792
C6orf1	7.843480149	7.823091523	14.14599391	10.26159175	17.68806865
REST	9.031187908	6.933247251	6.113888932	12.19699241	7.163590109
SFSWAP	7.832357583	3.613023596	4.427943849	6.012622205	7.131394507
POU1F1	0.010776442	0	0.04643907	0.011998462	0.063110648
PHF21A	5.356541629	3.787258124	2.412484794	4.475072477	3.355255896
MIR4999	0	0.21530647	0.600518415	0	0
VPS25	25.6858911	25.46097526	41.21269955	19.98456641	53.66362207
LOC440173	0.016807393	0.136332228	0	0	0.008202502
ZNF544	6.91743729	4.454428148	5.62056039	3.659503979	23.30849725
ZNF547	0.852994029	0.604040853	1.255904825	0.596213933	6.309048389
ZNF546	0.876667788	1.000636042	0.815025789	1.128657366	0.280340344
ADNP2	7.787027953	5.801729323	4.247141781	9.861630172	11.74255911
ZNF540	0.534275153	0.523508877	0.359743645	1.15035533	1.32288218
ZNF543	2.467613736	2.109756265	2.04111707	2.752579657	16.10201179
MAP3K19	2.481375241	0.055420817	0.021216319	0.040720903	0.013729979
ZNF549	1.692828144	1.283810364	0.989408938	0.200854952	11.72083558
ZNF548	5.049985818	3.083947175	3.391373311	2.876986349	23.30700865
VPS29	20.57844626	15.37044124	19.70770152	17.62956701	26.45380796
LINC01419	0	0	0	0	0.054251921
LINC01416	0	0	0	0	0
LINC01411	0.020746303	0.024040354	0.074501944	0	0.870733354
LINC01410	0.651173058	0.27086943	0.863418182	0.167311009	0.928929328
RARA	23.77374631	23.89992836	31.42222234	22.18005096	77.89160619
SKA1	3.375915832	1.87958899	4.958382165	3.107817219	1.365029836
RARB	1.193684043	1.775390245	0.758783254	1.003148664	1.892739039
FAM163B	0	0.028962142	0	0.041741878	0
RARG	17.59419649	9.943572572	9.894830283	10.1269687	7.493660134
RAB6C-AS1	1.549957423	0.580493286	0.844132115	0.734145448	1.015531675
RARS	25.11276035	18.91134718	25.92585978	26.22154965	18.85762217
RABIF	9.964031133	7.272751304	11.82148096	13.9526263	9.691523056
JAKMIP3	0.175571864	0.381144524	0.514771416	0.744808313	0.173537692
JAKMIP2	0.076565602	0.07604787	0.011783758	0.020297129	0.037366267
JAKMIP1	0.290013325	0.272049368	0.014878077	0.107633358	0.184220205
PCYT2	3.16002867	8.746774615	4.397445638	2.582137909	7.484811238
NMT2	3.309697492	4.944077889	0.6472396	1.878553241	1.938275711
PHGDH	12.6947117	9.496731038	4.147301376	2.719028197	2.721217321
CTD-2201I18.1	0.36086247	0.83025851	0.163394999	0.069875361	1.046459657
PTTG1IP	95.21579539	71.88490742	104.7468578	98.59348906	113.7789794
PRKRA	11.28788938	10.13699574	8.352148072	13.70002108	7.026836611
PTGES3	142.5236551	70.22658543	105.7680358	133.9779188	118.8402656
PTGES2	9.091168004	6.679247372	8.025948052	13.83888155	21.68960756
SNORA17B	0	0	0	0	0
SNORA17A	0	0	0	0	0
MIR4539	0	0.326548146	0	0	4.125858624
SYF2	15.56360586	14.80803789	8.588957699	13.72536109	14.55436419
LOC105375666	1.557337636	1.392126307	1.917444765	1.188984433	2.605805447
MIR1827	0	0	0	0	0.253898992
MIR1825	18.78166776	15.18708045	11.34726863	16.04247021	22.97793782
MCM8	4.528795814	3.082485426	4.438469529	1.706076457	3.173654872
CCAR1	18.14447239	16.83455668	14.39760823	29.00737396	12.453161
CCAR2	21.88703247	15.49979217	20.67180943	22.93702126	45.71405892
ZBTB8A	1.871257911	1.45111996	1.920696968	1.955732344	1.229301764
ZBTB8B	0.005269826	0.001526639	0.005677334	0.002933705	0.009001406
RNF139-AS1	0.487058539	0.256798629	0.467002607	0.241318915	1.00308935
F12	2.503567081	2.60389421	0.210510368	6.710312105	0.727128569
F10	0.875553878	3.093614016	0.340191813	0.487419693	1.134786243
F11	0	0.011648566	0.0054149	0.033577147	0
HDGFL1	0.046664868	0	0.008378898	0.008659424	0.022773829
LOC101927620	0	0.018209004	0	0.017495899	0.015337764
SEC24B-AS1	0.399149562	0.401866527	0.38771861	0.211277871	0.293791791
NODAL	0.059922872	0.162020344	0.043037744	0.044478646	0.077984333
RFPL1	0	0.052387403	0	0	0
RCOR2	0.592838119	1.044763243	0.419134657	1.643285339	0.440011219
TIGD3	0.21009241	0.379782635	0.561319566	0.102923189	0.967895264
TIGD2	2.906513884	1.260717431	0.775739621	3.914926205	1.462069889
TIGD5	2.164505317	2.141041092	1.970272324	2.210871331	6.191084333
TIGD4	0.410394106	0.174370369	0.140007597	0.525471478	0.447301825
TIGD7	1.273052883	0.966339761	0.746510542	0.502374488	1.006642657
TIGD6	3.243174805	2.491337149	2.689174958	2.742693256	3.553217901
ZFPM1	1.25635674	0.583617963	0.727436492	0.659357706	3.832794362
